stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
000000012900001,129,Hamerská,,49.5829811096191,17.3034496307373,71,0,,,,,
000000018500001,185,Staškova,,49.5784187316895,17.2985801696777,71,0,,,1,,
000000018500002,185,Staškova,,49.5789184570313,17.2990493774414,71,0,,,1,,
000000026300001,263,Týnecká,,49.5752410888672,17.2970752716064,71,0,,,,,
000000026300002,263,Týnecká,,49.5754013061523,17.2971801757813,71,0,,,,,
000000035000001,350,"Kaufland, sklad",,49.5640983581543,17.3070602416992,71,0,,,,,
000000014900001,149,Stiborova,,49.5903167724609,17.2242527008057,71,0,,,1,,
000000014900002,149,Stiborova,,49.5888214111328,17.2238883972168,71,0,,,1,,
000000002100004,21,"Neředín, krematorium",,49.595458984375,17.2165203094482,71,0,,,1,,
000000002100003,21,"Neředín, krematorium",,49.595329284668,17.2173500061035,71,0,,,1,,
000000013100002,131,Pod Letištěm,,49.5917587280273,17.2005100250244,71,0,,,1,,
000000013100001,131,Pod Letištěm,,49.5916595458984,17.2003803253174,71,0,,,1,,
000000013200002,132,Topolany,,49.5853385925293,17.1783504486084,71,0,,,,,
000000013200001,132,Topolany,,49.5855903625488,17.178840637207,71,0,,,,,
000000018900001,189,Olomouc CITY,,49.6012916564941,17.2199115753174,71,0,,,1,,
000000018800001,188,Globus,,49.6005096435547,17.2238693237305,71,0,,,1,,
000000018600002,186,Kafkova,,49.5748481750488,17.2274703979492,71,0,,,,,
000000029200001,292,"Slavonín, Zolova",,49.5693168640137,17.2301158905029,71,0,,,,,
000000029100001,291,Nedvězí,,49.5571899414063,17.2113971710205,71,0,,,1,,
000000028800001,288,U Zlaté koule,,49.5967903137207,17.2355899810791,71,0,,,1,,
000000014400002,144,Týneček,,49.6223907470703,17.2954292297363,71,0,,,,,
000000010300001,103,Kubatova,,49.6141395568848,17.2924098968506,71,0,,,,,
000000007200002,72,Sigma,,49.6075286865234,17.2894191741943,71,0,,,,,
000000007100001,71,AŽD,,49.6079597473145,17.2866096496582,71,0,,,,,
000000007100002,71,AŽD,,49.6079406738281,17.2859992980957,71,0,,,,,
000000016700001,167,Tyfloservis,,49.5797691345215,17.2327499389648,71,0,,,1,,
000000015000001,150,"FN, Ortopedie",,49.5819892883301,17.2369594573975,71,0,,,1,,
000000015100001,151,"FN, U Lékárny",,49.5831413269043,17.2391891479492,71,0,,,1,,
000000015200001,152,"FN, III. interní klinika",,49.5838890075684,17.239200592041,71,0,,,,,
000000015300001,153,"FN, Ředitelství",,49.5852699279785,17.2400798797607,71,0,,,,,
000000018000001,180,"FN, Centrální příjem",,49.5846786499023,17.2378692626953,71,0,,,1,,
000000015400001,154,"FN, Zdravotníků",,49.5858688354492,17.238899230957,71,0,,,,,
000000007500001,75,Slavonínská,,49.5705299377441,17.2528896331787,71,0,,,,,
000000012800001,128,Dlouhá,,49.6007194519043,17.2576293945313,71,0,,,,,
000000002400003,24,Wolkerova,,49.5844383239746,17.2422504425049,71,0,,,1,,
